Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,acc,avg_loss,epoch,run,amount_of_data
0.34463838,-0.77053934,-0.17009448,-0.9474914,-0.28879026,-0.8244759,-0.27613246,-1.2673057,-0.2677652,-1.0198747,-0.5029345,-1.3759171,-0.49286595,-1.0529732,-0.32048318,-0.8639727,-0.3518304,11.2,0.19210409,1.0,2.0,3.0
0.3382715,-1.0969719,-0.41300756,-1.4499103,-0.45067766,-1.2600229,-0.2841325,-1.9121125,-0.495866,-1.4095117,-0.84517336,-2.6034791,-0.7527539,-1.9985,-0.6307991,-1.5830328,-0.54301286,19.6,0.1747686,2.0,2.0,3.0
0.3420736,-1.476445,-0.6533785,-1.8096284,-0.5996078,-1.514506,-0.29685208,-2.5361073,-0.49566358,-1.6720226,-1.164576,-3.9758167,-0.9674856,-2.5898557,-1.3631195,-2.205959,-0.945297,24.2,0.16245629,3.0,2.0,3.0
0.34022978,-1.5548548,-0.94700223,-2.446039,-0.7794532,-2.0195632,-0.30508104,-3.4656768,-0.59217423,-1.9184704,-1.6144259,-5.7256,-0.99942154,-3.7788324,-2.3008504,-3.1955469,-1.353402,29.4,0.14547706,4.0,2.0,3.0
0.33721647,-1.7039623,-1.0481145,-2.7609406,-0.76714605,-2.1906614,-0.39815518,-4.038283,-0.60083884,-2.3301334,-2.032625,-7.1210794,-1.318382,-4.7135754,-2.5419154,-3.808063,-1.5714769,29.2,0.14028557,5.0,2.0,3.0
0.34240633,-1.8772053,-1.302183,-3.180282,-0.9597924,-2.419128,-0.42171174,-4.895946,-0.69935274,-2.6036801,-2.6458447,-8.838319,-1.8042848,-5.7738986,-3.1034586,-4.9488716,-1.6382306,32.6,0.12818554,6.0,2.0,3.0
0.35321328,-2.0415802,-1.6599762,-3.4914243,-1.1025294,-2.638635,-0.50101954,-5.380038,-0.6983647,-2.8053625,-2.9741685,-10.388869,-1.9688816,-6.120904,-4.314465,-5.8131275,-2.3395638,35.0,0.12527537,7.0,2.0,3.0
0.3705259,-2.327121,-1.7825842,-3.599126,-1.1137434,-2.7077637,-0.5523096,-5.7251153,-0.7597884,-3.0506878,-3.0827885,-11.962335,-2.0278542,-6.863814,-4.64261,-6.7480283,-2.6624517,41.0,0.111954056,8.0,2.0,3.0
0.35299253,-2.1641135,-1.990317,-4.290264,-1.3530695,-2.9525838,-0.7593329,-6.110553,-1.035546,-3.2086802,-3.5480132,-12.944406,-2.206813,-7.577723,-4.608808,-6.8526034,-2.9148333,43.8,0.10923489,9.0,2.0,3.0
0.34216034,-2.3245428,-2.0228138,-4.406632,-1.0849794,-2.9854083,-0.76198703,-6.81206,-0.9315486,-3.5098445,-3.8809254,-14.62747,-2.7463179,-8.695541,-4.7042007,-7.6435895,-2.933287,49.2,0.10062537,10.0,2.0,3.0
0.34772864,-2.421033,-2.1620855,-4.5423703,-1.2022897,-3.2256923,-0.82737815,-7.451628,-1.1171544,-3.7147584,-4.2598934,-16.26243,-2.6542618,-9.419962,-5.5891137,-8.882228,-3.8427384,42.8,0.114724,11.0,2.0,3.0
0.34655187,-2.521449,-2.3602018,-4.872079,-1.2007536,-3.4492428,-0.8158725,-7.4513745,-0.93488437,-3.570366,-4.556519,-17.14293,-2.9091902,-9.722086,-5.6529098,-9.163472,-4.0212226,45.0,0.10831185,12.0,2.0,3.0
0.35048616,-2.6016877,-2.5109193,-4.742457,-1.3306056,-3.4347596,-0.9449627,-7.7150526,-1.1265767,-3.711153,-4.7983737,-18.290688,-2.9003139,-10.217279,-5.905093,-10.459094,-3.9931843,47.4,0.1022542,13.0,2.0,3.0
0.37149757,-2.8706937,-2.354922,-5.190234,-1.1085505,-3.4500833,-0.933737,-8.206211,-1.0941193,-4.1599874,-4.888119,-19.971905,-3.34523,-10.434594,-7.1418085,-11.943056,-5.3767896,45.4,0.1045092,14.0,2.0,3.0
0.3415798,-2.6893864,-2.5734332,-5.5248113,-1.1664786,-3.6839092,-1.1904387,-8.729505,-1.1430814,-4.2756286,-5.3851995,-20.604282,-3.496085,-11.676215,-6.797435,-11.810962,-4.987004,49.6,0.09407442,15.0,2.0,3.0
0.3444429,-2.7873323,-2.577315,-5.674317,-1.3425056,-3.7984931,-1.0818793,-9.290355,-1.2291268,-4.395037,-5.7945876,-22.12844,-4.009492,-11.825979,-7.323596,-14.802708,-6.051449,48.6,0.09848733,16.0,2.0,3.0
0.34570011,-2.887174,-2.7953634,-5.8036757,-1.1094686,-3.6979263,-1.2400649,-9.0501175,-1.2710334,-4.415227,-5.5728173,-22.631784,-3.7227137,-12.282777,-6.912079,-13.386446,-5.7110033,50.0,0.09244653,17.0,2.0,3.0
0.3456744,-2.8895397,-2.9844484,-6.1737795,-1.2637663,-4.0781384,-1.3289118,-9.92366,-1.2280588,-4.799075,-6.383411,-26.057724,-4.4164824,-14.193429,-8.27774,-16.316824,-6.8947716,47.2,0.10834527,18.0,2.0,3.0
0.3402849,-3.0122645,-2.8738794,-6.103699,-1.3746941,-3.904077,-1.430931,-9.739288,-1.3108195,-4.4682055,-6.5627136,-25.740866,-4.0156913,-13.784712,-7.9011536,-16.797314,-7.0065536,50.4,0.09306736,19.0,2.0,3.0
0.34560347,-3.1375544,-2.9942405,-6.100417,-1.4757013,-3.9516363,-1.4179543,-9.871084,-1.2756834,-4.650947,-6.4330106,-25.470116,-4.1491647,-13.847619,-8.015521,-18.419464,-7.2289224,52.8,0.092591606,20.0,2.0,3.0
0.34662136,-3.0121064,-3.4307613,-6.658681,-1.5240927,-4.279009,-1.5029553,-10.260122,-1.5269712,-4.749598,-6.444892,-25.882547,-4.362896,-14.707832,-7.4288373,-17.47167,-7.0796523,52.6,0.09220412,21.0,2.0,3.0
0.3446228,-3.1397831,-3.3116765,-6.5433083,-1.6648202,-4.0858903,-1.414964,-10.44406,-1.3391415,-5.0086412,-6.652186,-27.995192,-4.369174,-14.84565,-8.874828,-19.505133,-8.072248,51.0,0.09229126,22.0,2.0,3.0
0.38551655,-0.05584656,-0.04169266,0.0029468501,-0.019786097,-0.012430613,-0.008592294,0.005356433,-0.05462854,0.021881936,-0.03721734,0.037867337,-0.05313732,-0.08474294,-0.036691893,0.037597734,-0.06549715,6.2,0.20946756,0.0,3.0,3.0
0.33426377,-0.796247,-0.3976144,-1.0600952,-0.24274081,-0.8873855,-0.427217,-1.3579922,-0.36550322,-0.97162205,-0.5401949,-0.5826455,-0.3743787,-0.8380234,-0.3248639,-0.6549857,-0.27907932,8.8,0.19578144,1.0,3.0,3.0
0.3364843,-1.1833427,-0.6017684,-1.5237263,-0.36337397,-1.2375888,-0.44216162,-1.9671501,-0.39876536,-1.4083194,-0.563006,-1.4356843,-0.32967535,-1.4448559,-0.97487295,-1.342385,-0.5815084,15.2,0.1807234,2.0,3.0,3.0
0.3435935,-1.4344162,-0.78176785,-2.1584797,-0.51912415,-1.5167636,-0.423234,-2.7491834,-0.4179998,-1.8072468,-0.9164871,-2.367469,-0.48379326,-2.2701902,-1.5060446,-2.1507363,-0.68787605,21.6,0.16578028,3.0,3.0,3.0
0.3460649,-1.7298036,-0.75749266,-2.888518,-0.5089953,-1.7671472,-0.5263271,-3.5671315,-0.48061582,-2.331728,-1.0422873,-3.4513068,-0.87179893,-2.730811,-2.0903878,-2.6417131,-0.9630027,26.8,0.15160681,4.0,3.0,3.0
0.34128517,-1.8671777,-1.0969113,-3.3407638,-0.78082925,-1.9051828,-0.5971595,-4.523786,-0.46609366,-2.868916,-1.5696933,-4.7723446,-0.89582634,-3.5486174,-2.9187205,-3.85493,-1.5298971,29.4,0.140295,5.0,3.0,3.0
0.35352638,-2.068881,-1.4088289,-3.9750147,-0.87870955,-2.2905428,-0.8352312,-5.441846,-0.54859585,-3.3931248,-1.8892577,-6.0137405,-1.1055965,-4.5856705,-3.3145607,-4.308942,-1.6746777,31.0,0.13992907,6.0,3.0,3.0
0.34073257,-2.1905203,-1.4091598,-4.3050156,-0.91336775,-2.4009259,-0.7955332,-6.1220345,-0.58726966,-3.8541563,-2.0357943,-7.350269,-1.3340069,-5.013358,-4.3575516,-5.487884,-2.3608515,35.6,0.12826182,7.0,3.0,3.0
0.35054365,-2.2591248,-1.6741959,-4.8238177,-1.3541373,-2.4992971,-1.0613513,-6.853229,-0.7325786,-4.1642594,-2.2593768,-7.9622254,-1.5867457,-5.178465,-4.588464,-6.045961,-2.914872,38.0,0.1224727,8.0,3.0,3.0
0.36131454,-2.3386366,-1.8781266,-5.6057677,-1.176574,-2.8257365,-1.025145,-8.024411,-0.7548129,-4.85213,-2.2647817,-10.058741,-1.7362121,-6.2806883,-5.426992,-7.023599,-2.7103355,40.2,0.112323835,9.0,3.0,3.0
0.3431374,-2.4099767,-1.8856857,-5.5327373,-1.3601533,-2.7549825,-1.0969415,-7.808477,-0.90660787,-4.566914,-2.628024,-9.975981,-1.9671338,-6.7411895,-5.0744987,-7.1660047,-3.0070744,43.2,0.10934465,10.0,3.0,3.0
0.34888095,-2.497547,-2.0986118,-6.479251,-1.4826765,-3.262153,-1.3103911,-9.206804,-0.9700424,-5.507491,-3.1227543,-12.517102,-2.2591047,-7.749728,-6.5459013,-9.318614,-3.7193606,44.2,0.1065143,11.0,3.0,3.0
0.3519131,-2.6318977,-2.290822,-6.377401,-1.6036758,-3.099809,-1.3813177,-9.013,-0.8926358,-5.412676,-3.2493038,-12.076446,-2.5056796,-7.6854515,-5.5386014,-9.242723,-3.5587852,42.8,0.109510764,12.0,3.0,3.0
0.34557498,-2.5931199,-2.2170308,-6.750162,-1.6168134,-3.3278472,-1.3702558,-8.833781,-0.9989262,-5.238329,-3.0028489,-12.731098,-2.2642648,-7.752807,-5.5244317,-9.830041,-3.6911998,43.0,0.1066439,13.0,3.0,3.0
0.35593876,-2.8285549,-2.3314404,-7.306226,-1.6643958,-3.463531,-1.6688669,-10.480928,-1.131189,-6.2429814,-3.6536405,-14.643981,-2.7960968,-8.446969,-6.825245,-11.337454,-4.3558936,49.0,0.10359373,14.0,3.0,3.0
0.35836476,-2.9197907,-2.5302067,-7.616137,-1.8544081,-3.4987686,-1.8452863,-10.44672,-1.1151524,-6.218721,-4.3009257,-14.669556,-2.9979672,-8.183564,-7.502994,-12.112787,-5.347454,44.2,0.110159375,15.0,3.0,3.0
0.3472322,-2.806251,-2.7026877,-7.393563,-1.6466906,-3.3086774,-1.9105194,-10.672613,-1.1836531,-6.296493,-4.0692344,-15.316432,-3.162971,-8.8160515,-7.101343,-12.4496355,-4.6608577,45.4,0.10693482,16.0,3.0,3.0
0.35195065,-2.9048352,-2.7958508,-7.823338,-1.8368951,-3.833058,-1.9386494,-11.66532,-1.1937721,-6.9317718,-4.576246,-17.689682,-3.3196561,-10.172707,-8.020446,-14.573288,-6.683486,50.8,0.10036564,17.0,3.0,3.0
0.34059167,-2.8881402,-2.8174818,-8.166154,-2.0292616,-3.5880654,-2.0078945,-11.59687,-1.241684,-6.8186483,-4.365002,-17.435965,-3.2194624,-9.834335,-7.546437,-14.731627,-5.217873,50.6,0.09702757,18.0,3.0,3.0
0.34842205,-2.9007506,-3.209887,-8.564012,-2.2418945,-3.9852486,-2.1185253,-11.712333,-1.2260059,-7.0612464,-4.450333,-18.379305,-3.231021,-10.3117285,-8.623093,-16.186607,-6.5966454,50.6,0.09996982,19.0,3.0,3.0
0.3323803,-2.857001,-3.156688,-8.246292,-1.9920366,-3.8629243,-2.1667092,-11.853815,-1.2849747,-6.8998356,-4.386405,-18.320698,-3.3287654,-10.609766,-7.7173934,-16.649343,-6.091128,49.6,0.099613324,20.0,3.0,3.0
0.3550224,-3.1349146,-3.081034,-8.923044,-2.0907965,-4.155816,-2.1257918,-12.466924,-1.16835,-7.547789,-4.688889,-19.203623,-3.66346,-10.827075,-8.467244,-17.253138,-7.0348086,50.4,0.09282291,21.0,3.0,3.0
0.34461746,-3.1221693,-2.967163,-9.504128,-2.0210319,-4.359359,-2.5298624,-12.9328165,-1.7192025,-7.4083314,-5.369732,-19.937677,-3.9748833,-11.765542,-8.239894,-17.912779,-7.2835045,54.4,0.08800681,22.0,3.0,3.0
0.33323905,-2.9963622,-3.2144063,-8.993424,-1.8919934,-4.215441,-2.4024236,-12.799077,-1.3776346,-7.3614483,-4.792743,-20.792284,-3.6614048,-11.539179,-8.502562,-19.06028,-7.8900547,51.4,0.09145571,23.0,3.0,3.0
0.33383667,-3.0801413,-3.309053,-9.216425,-1.8156973,-4.308204,-2.5023322,-13.830182,-1.5399688,-8.191697,-5.6107817,-21.529772,-4.484398,-12.111581,-8.858466,-20.598518,-8.250898,51.4,0.091411315,24.0,3.0,3.0
0.33986643,-3.1711428,-3.2764997,-9.469343,-2.058095,-4.2962627,-2.7551467,-13.899327,-1.4508649,-8.132185,-5.701716,-22.24249,-4.2518086,-12.48356,-9.341167,-21.947336,-9.169868,54.2,0.091693,25.0,3.0,3.0
0.33905092,-3.2240765,-3.260997,-8.920621,-2.0369918,-4.0469747,-2.4946852,-13.674553,-1.286576,-7.871323,-5.269374,-21.885763,-4.1214867,-12.33815,-9.088684,-22.215694,-8.841079,54.8,0.09376055,26.0,3.0,3.0
0.3416286,-3.3136227,-3.1901035,-9.612718,-1.8813677,-4.446461,-2.6273544,-13.684508,-1.5076358,-7.5363355,-5.7115426,-21.898977,-4.178627,-12.411692,-8.913767,-21.059189,-8.146369,52.4,0.10164909,27.0,3.0,3.0
0.36981186,-0.011296485,-0.021332528,0.017494963,-0.024784122,-0.045397256,-0.009297815,-0.04699239,-0.019941825,-0.033816013,-0.03321988,-0.021679353,-0.0169786,-0.02060941,-0.031944215,-0.036130283,-0.006084862,7.8,0.20646939,0.0,4.0,3.0
0.34897745,-0.71969193,-0.30634132,-0.9551699,-0.40494546,-0.99042946,-0.22591609,-1.1145737,-0.23044871,-0.7787327,-0.19856633,-0.51976347,-0.26808047,-0.61868477,-0.07842346,-0.8925714,-0.33963275,9.8,0.19751357,1.0,4.0,3.0
0.33151266,-1.1019753,-0.4941295,-1.4452121,-0.40509856,-1.1145617,-0.28775692,-1.5817361,-0.25063884,-0.9626248,-0.28524435,-1.124945,-0.22541237,-0.95187426,-0.3698239,-2.0450854,-0.71470636,17.4,0.1695323,2.0,4.0,3.0
0.33253667,-1.2982554,-0.8847484,-2.0769045,-0.8512067,-1.5503558,-0.27813637,-2.3496633,-0.27630565,-1.5675995,-0.41373673,-1.6617936,-0.35294703,-1.7271782,-0.42373946,-2.6605341,-0.89969563,19.0,0.1687095,3.0,4.0,3.0
0.3254503,-1.5708971,-1.0469446,-2.28866,-0.8895417,-1.413629,-0.3063843,-2.749581,-0.2788141,-1.7227437,-0.54082817,-2.8015716,-0.35835418,-2.1494606,-0.87084055,-3.7438538,-1.4189773,20.8,0.15443358,4.0,4.0,3.0
0.3304747,-1.7641661,-1.2180669,-2.9477866,-0.8497648,-1.7958912,-0.3949769,-3.4519095,-0.411457,-2.0194137,-0.89505076,-3.8139746,-0.50068426,-2.646419,-1.2910609,-4.7067957,-1.8505613,27.8,0.14062437,5.0,4.0,3.0
0.32816014,-1.9044358,-1.4543527,-3.3397393,-1.1130736,-1.9378425,-0.498574,-4.082192,-0.44751728,-2.532208,-0.8868034,-4.9814606,-0.6039944,-3.679591,-1.558848,-5.965684,-2.027665,28.2,0.14155193,6.0,4.0,3.0
0.34136632,-2.1620915,-1.6326004,-3.89955,-0.85275507,-2.101847,-0.4621329,-5.1851125,-0.43681014,-2.8920183,-1.1589756,-6.6550803,-0.7518649,-4.7431464,-1.9025552,-7.0603304,-2.7499852,33.4,0.12321576,7.0,4.0,3.0
0.3409214,-2.3028529,-1.8269409,-4.1084766,-1.3578182,-2.1415713,-0.6694499,-5.30622,-0.53854966,-3.032163,-1.3185457,-7.6101584,-0.8409465,-5.1557584,-2.35075,-8.257305,-2.9371831,36.4,0.1281406,8.0,4.0,3.0
0.32989618,-2.2174425,-1.9230167,-4.5488234,-1.3914422,-2.377521,-0.7246634,-6.1252456,-0.5156704,-3.165094,-1.8309566,-8.617262,-1.0405775,-5.5167775,-2.755877,-9.902615,-3.790211,38.0,0.120869,9.0,4.0,3.0
0.33725333,-2.3018453,-2.3345122,-4.8972034,-1.3789593,-2.4013891,-0.8414699,-7.0893793,-0.57443297,-3.6738765,-1.9839032,-10.828675,-1.065907,-6.953851,-3.2791462,-11.179912,-4.3364806,45.6,0.113689855,10.0,4.0,3.0
0.34655237,-2.4674702,-2.3021502,-5.27153,-1.660424,-2.8987563,-0.88075083,-6.889356,-0.67414975,-3.4815931,-2.2049825,-10.738256,-1.2784975,-6.702117,-3.2042947,-11.244025,-4.595817,40.6,0.11089544,11.0,4.0,3.0
0.33539253,-2.573303,-2.265924,-5.947891,-1.4495482,-3.022137,-1.0383654,-7.9059253,-0.76203436,-4.1435156,-2.3935614,-12.109981,-1.3815516,-7.2731605,-3.6315334,-12.706934,-5.1219535,44.8,0.10628645,12.0,4.0,3.0
0.34346443,-2.7610147,-2.4698155,-6.1922135,-1.5682887,-3.019083,-1.1370523,-7.7017465,-0.7371643,-4.0227375,-2.5021467,-12.236426,-1.4053109,-7.4356775,-3.7499197,-13.028158,-5.609502,48.2,0.10132694,13.0,4.0,3.0
0.34510008,-2.7767568,-2.756791,-6.453076,-1.8273385,-3.2349532,-1.289704,-8.589145,-0.81759596,-4.381633,-2.9640706,-13.049101,-1.6079683,-7.6860423,-4.1113467,-13.858419,-5.8937016,44.4,0.10322355,14.0,4.0,3.0
0.34601447,-2.8262894,-2.6716018,-6.477309,-1.6258737,-3.271174,-1.2575182,-9.100447,-0.8449103,-4.7943206,-3.0378315,-14.992426,-1.742997,-8.953019,-4.479612,-16.235672,-6.5418067,46.6,0.101689674,15.0,4.0,3.0
0.33548445,-2.7774863,-2.656346,-7.0241423,-1.6970545,-3.3580165,-1.4111192,-9.489663,-0.8162644,-4.901684,-3.2172723,-16.107693,-1.8949568,-9.287778,-4.815631,-17.80874,-7.1340165,46.6,0.10377763,16.0,4.0,3.0
0.34062544,-2.877,-3.01937,-7.0021114,-1.829689,-3.355953,-1.3150202,-9.01494,-0.8725437,-4.6026225,-3.4477248,-16.268467,-2.108044,-9.397506,-4.7431507,-18.118423,-7.4306664,50.0,0.09918229,17.0,4.0,3.0
0.33790115,-2.8648546,-3.1029518,-7.542952,-1.9010271,-3.6113873,-1.6736754,-10.495358,-0.89379627,-5.305918,-3.6703434,-18.079935,-2.0655801,-10.098779,-5.514865,-19.27018,-8.218091,48.8,0.09876405,18.0,4.0,3.0
0.3393082,-2.9787827,-3.1478863,-7.810184,-1.7577274,-3.913781,-1.5958251,-10.284698,-1.0327194,-5.3184853,-3.5773516,-17.525305,-2.210419,-10.240575,-5.024363,-19.789967,-8.079703,51.4,0.09612244,19.0,4.0,3.0
0.34564406,-3.1473403,-3.147182,-8.173299,-2.170119,-3.7617383,-1.8468516,-10.635944,-0.93386626,-5.3336983,-3.9730318,-18.9669,-2.4511251,-10.708013,-5.6042786,-21.110723,-8.68974,49.8,0.09765297,20.0,4.0,3.0
0.32830527,-3.043999,-3.2148592,-7.827682,-2.07227,-3.8166277,-1.8495601,-10.447965,-1.1530315,-5.2249694,-3.8396056,-18.7898,-2.2575426,-10.432859,-5.5741444,-20.5362,-8.772316,51.4,0.091275066,21.0,4.0,3.0
0.33379838,-3.0441604,-3.396485,-8.554173,-1.8159887,-4.17191,-1.7656007,-11.193102,-1.127385,-5.6199417,-4.162465,-19.311213,-2.3833323,-11.487754,-5.587679,-22.471088,-9.0869875,48.4,0.10222039,22.0,4.0,3.0
0.32591233,-3.0433588,-3.4170983,-8.2893715,-2.2275856,-3.9755614,-1.7248142,-11.000521,-1.0365388,-5.591714,-3.962567,-20.353062,-2.5279188,-11.685819,-5.7419972,-23.808495,-9.9938135,50.0,0.099860325,23.0,4.0,3.0
0.32925257,-3.1056173,-3.3434496,-8.581341,-2.2051263,-4.127877,-1.8276398,-11.313089,-1.1264424,-5.4770274,-4.5748024,-20.471928,-2.682221,-11.754149,-5.9224205,-24.538713,-10.376135,54.4,0.088512346,24.0,4.0,3.0
0.3172805,-3.0222266,-3.4507587,-8.593787,-2.1241207,-4.1147127,-1.8590206,-11.914971,-1.0109892,-5.817037,-4.76174,-22.689024,-2.9680953,-13.008332,-6.6338253,-26.773762,-11.578205,47.6,0.10476025,25.0,4.0,3.0
0.32437202,-3.1157482,-3.4285014,-8.5074215,-1.9744887,-4.1486564,-1.9487045,-12.348737,-1.3219472,-6.2534657,-4.3344245,-22.709158,-2.916036,-12.937719,-6.63984,-27.394424,-11.586924,53.6,0.095121846,26.0,4.0,3.0
0.327287,-3.2308106,-3.610979,-8.704672,-2.164093,-4.181489,-1.932444,-11.874235,-1.169927,-5.9647193,-4.5220942,-21.742981,-2.8291328,-12.235993,-6.484531,-27.013147,-11.136952,53.2,0.08813946,27.0,4.0,3.0
0.32705238,-3.2660594,-3.4231381,-8.889795,-1.8364834,-4.3423414,-2.0422463,-12.189143,-1.2034388,-6.131342,-4.96609,-22.347834,-3.0240204,-12.837321,-6.6609235,-27.639088,-11.800227,52.6,0.09779717,28.0,4.0,3.0
0.3228779,-3.3003953,-3.477144,-9.194559,-2.3043156,-4.2609916,-2.3430758,-12.13359,-1.34883,-5.9662313,-4.9211116,-23.252281,-3.196752,-13.420891,-6.919349,-28.241621,-11.813593,54.0,0.097301245,29.0,4.0,3.0
0.36033848,-0.056026027,-0.06364498,-0.030863337,-0.006564222,-0.03272431,-0.009747004,-0.022431279,-0.0027069391,-0.0018252294,-0.008995096,-0.03841377,-0.0040437654,-0.009521875,-0.03815695,-0.04288018,-0.047500942,11.0,0.20389597,0.0,0.0,4.0
0.33219668,-0.7714524,-0.2420968,-1.0336351,-0.27978215,-0.83080095,-0.34227973,-1.1425505,-0.23614916,-0.8630796,-0.21067193,-0.8373985,-0.22717345,-0.6431676,-0.30937356,-1.2320787,-0.42018664,11.4,0.18303522,1.0,0.0,4.0
0.3351617,-1.0267099,-0.49671444,-1.4683098,-0.31175837,-1.105182,-0.38939416,-1.8106953,-0.31728962,-1.195559,-0.3720501,-1.7136543,-0.25434747,-1.4955865,-0.59913605,-2.336306,-0.7667667,18.2,0.17213428,2.0,0.0,4.0
0.32752725,-1.2556835,-0.68643856,-1.9512298,-0.316067,-1.4323059,-0.33992827,-2.5972235,-0.29768047,-1.6362534,-0.54536,-2.542768,-0.2931256,-2.1340208,-1.0507162,-3.1002505,-1.3025475,28.2,0.14311823,3.0,0.0,4.0
0.33822018,-1.5321499,-1.0253938,-2.229991,-0.43395904,-1.6168572,-0.26791507,-3.2548606,-0.40282872,-1.8941684,-0.6864054,-3.4457047,-0.48910046,-2.6648607,-1.3890144,-4.3041277,-1.5872568,28.4,0.14489742,4.0,0.0,4.0
0.33739996,-1.6866597,-1.2081431,-2.6265945,-0.4583062,-1.7445798,-0.42537963,-4.0479727,-0.53466964,-2.1732638,-0.94865465,-4.5228596,-0.5927856,-3.6020231,-1.8215594,-5.200875,-2.0687964,32.0,0.13316718,5.0,0.0,4.0
0.34491712,-1.9079113,-1.2999533,-3.04475,-0.55113095,-1.9655722,-0.48598346,-4.8547835,-0.55425704,-2.464604,-1.1099229,-5.567251,-0.66315,-4.237822,-2.161629,-6.003764,-2.730665,36.4,0.12537812,6.0,0.0,4.0
0.35510054,-2.0520904,-1.6151584,-3.4577901,-0.63500637,-2.147429,-0.5407449,-5.8956885,-0.6175575,-2.9223433,-1.2955132,-6.741152,-0.8959835,-5.139636,-2.7766714,-7.8456388,-3.162896,39.0,0.1189394,7.0,0.0,4.0
0.3417005,-2.0270908,-1.751801,-3.4695365,-0.793183,-2.0770085,-0.5021815,-6.340232,-0.6716658,-2.9703856,-1.4910117,-7.4113374,-1.0544102,-5.610783,-3.0530398,-8.182416,-3.675976,44.6,0.11478084,8.0,0.0,4.0
0.33967856,-2.1387045,-1.9079276,-3.7565737,-0.7507037,-2.181223,-0.796714,-7.0670733,-0.89388114,-3.1972284,-1.7487774,-8.606685,-1.1434463,-6.412396,-3.1492207,-9.259097,-4.107499,41.8,0.111150846,9.0,0.0,4.0
0.3463584,-2.2455418,-2.0823321,-4.0219493,-0.7723651,-2.265036,-0.788649,-8.229144,-0.699902,-3.8657668,-1.7702243,-9.891491,-1.2585726,-6.7597313,-3.5922914,-10.023959,-4.656692,40.4,0.11325742,10.0,0.0,4.0
0.34793678,-2.3002226,-2.1422737,-4.2945695,-0.85581434,-2.3674414,-0.83427787,-8.455838,-1.0361847,-4.043871,-1.9049944,-10.063874,-1.4574693,-7.2286997,-3.9282336,-11.019044,-5.184262,44.0,0.10592158,11.0,0.0,4.0
0.34536827,-2.3499599,-2.1704297,-4.431005,-0.92352635,-2.3780327,-0.89848584,-8.979106,-0.97698236,-4.0796003,-2.287315,-11.550929,-1.7560127,-8.141938,-4.1513376,-11.869301,-5.5849977,48.0,0.11032053,12.0,0.0,4.0
0.34384108,-2.4027596,-2.2502482,-4.723043,-0.95779955,-2.6737208,-1.0298033,-9.309536,-0.92142427,-4.1853004,-2.4153376,-12.030976,-1.8643063,-8.159781,-4.0588737,-12.532331,-5.7348847,44.6,0.105860315,13.0,0.0,4.0
0.3542047,-2.6602533,-2.2061288,-5.2380543,-1.0292947,-2.8646796,-1.1336112,-9.858071,-1.0389072,-4.3203874,-2.7400112,-13.075073,-2.0185685,-8.539628,-4.538888,-13.987449,-6.273416,51.2,0.09823251,14.0,0.0,4.0
0.3467756,-2.5838397,-2.4045014,-5.2976513,-1.1239578,-2.941624,-1.1830003,-10.376459,-1.0009534,-4.488334,-2.9680078,-13.022079,-2.3444955,-8.604014,-4.434245,-13.727607,-6.356647,54.6,0.08868198,15.0,0.0,4.0
0.33978885,-2.5178719,-2.4452255,-5.337039,-1.162983,-2.9252036,-1.3283849,-10.360436,-1.0331978,-4.55812,-2.8944612,-13.8732815,-2.0507348,-9.297809,-4.6691494,-14.491596,-6.810917,47.0,0.10119822,16.0,0.0,4.0
0.34468532,-2.6607199,-2.5423799,-5.6224065,-1.1218978,-3.2232041,-1.288984,-11.115024,-1.211668,-4.9649363,-3.115971,-15.358001,-2.1252024,-10.096756,-5.2524757,-15.685965,-7.572534,50.6,0.09470413,17.0,0.0,4.0
0.33945873,-2.7466352,-2.4277742,-5.6967955,-1.2307051,-3.0180771,-1.4174932,-11.350601,-1.2264661,-5.0359483,-3.211468,-16.132883,-2.21404,-10.280651,-5.341233,-16.931234,-7.900406,54.2,0.086857505,18.0,0.0,4.0
0.34259668,-2.8508046,-2.527394,-5.9174905,-1.2028418,-3.1321688,-1.4435123,-11.429643,-1.4730535,-5.0136375,-3.3330646,-15.737268,-2.643343,-9.7591715,-5.3771524,-16.88846,-8.048131,54.2,0.09262283,19.0,0.0,4.0
0.34228465,-2.9015982,-2.5963073,-6.051066,-1.1990986,-3.146298,-1.5778217,-11.6021595,-1.3059937,-5.1496882,-3.3484364,-16.37384,-2.3151894,-10.59496,-5.4378343,-16.970325,-8.403906,53.2,0.09349227,20.0,0.0,4.0
0.34233648,-2.9312654,-2.743043,-6.210315,-1.2594136,-3.4431505,-1.5843064,-12.199403,-1.263831,-5.3633356,-3.7705154,-17.687853,-2.5744286,-11.034443,-5.873824,-18.968946,-8.938393,55.0,0.09168334,21.0,0.0,4.0
0.34113556,-2.9786432,-2.7430747,-6.1680007,-1.3305027,-3.1978354,-1.77976,-12.737073,-1.3709952,-5.6262555,-3.9179852,-18.73226,-2.844791,-12.084781,-6.3468666,-20.815985,-10.746523,53.4,0.0899114,22.0,0.0,4.0
