Layer1,Layer2,acc,avg_loss,epoch,run,model_name
0.12194064,-1.312537,-1.4403906,-1.546762,-0.8772575,41.4,0.111616656,19.0,2.0,vgg_large
0.11391067,-1.2675792,-1.4557055,-1.60039,-0.8499452,43.0,0.106548175,20.0,2.0,vgg_large
0.113588,-1.3161829,-1.4346777,-1.5497148,-0.8057373,42.2,0.11415078,21.0,2.0,vgg_large
0.11732616,-1.3433423,-1.5738411,-1.5373116,-0.84292966,44.8,0.10058109,22.0,2.0,vgg_large
0.110312045,-1.349293,-1.5052437,-1.5657796,-0.8551593,42.6,0.10713071,23.0,2.0,vgg_large
0.10842205,-1.3406342,-1.475573,-1.5198582,-0.8857339,48.8,0.10158022,24.0,2.0,vgg_large
0.10918747,-1.3443154,-1.5231186,-1.5411122,-0.85170734,45.6,0.10372293,25.0,2.0,vgg_large
0.0915039,-1.3047972,-1.4919722,-1.5638071,-0.7739266,45.8,0.1032217,26.0,2.0,vgg_large
0.092725925,-1.3317364,-1.6327921,-1.4271458,-0.7996237,41.0,0.11303632,27.0,2.0,vgg_large
0.095680065,-1.3217204,-1.5346745,-1.4980564,-0.7968549,45.0,0.105195984,28.0,2.0,vgg_large
0.093007155,-1.3144311,-1.4882263,-1.5423652,-0.8349826,47.2,0.09957812,29.0,2.0,vgg_large
0.08887513,-1.3057679,-1.453764,-1.5024068,-0.83028316,40.8,0.107678354,30.0,2.0,vgg_large
0.0783888,-1.2759935,-1.5025041,-1.4452977,-0.8044409,45.2,0.10174696,31.0,2.0,vgg_large
0.08197183,-1.3524123,-1.4391555,-1.5075244,-0.8178952,48.8,0.100567184,32.0,2.0,vgg_large
0.0732836,-1.3208112,-1.4493374,-1.5139936,-0.8150723,45.0,0.10592775,33.0,2.0,vgg_large
0.0763455,-1.339373,-1.4852915,-1.496494,-0.82440513,46.0,0.10117618,34.0,2.0,vgg_large
0.073546074,-1.2834083,-1.446843,-1.4242359,-0.7672047,47.0,0.09637984,35.0,2.0,vgg_large
0.058154043,-1.2194207,-1.517098,-1.402503,-0.7847738,47.0,0.10521692,36.0,2.0,vgg_large
0.06139442,-1.2439125,-1.3751624,-1.4794868,-0.76412183,52.0,0.09549583,37.0,2.0,vgg_large
0.06447495,-1.2777859,-1.4437388,-1.406183,-0.7725581,48.0,0.10069366,38.0,2.0,vgg_large
0.05778414,-1.2565771,-1.4219555,-1.406773,-0.7374032,51.0,0.098444864,39.0,2.0,vgg_large
0.05801355,-1.2561481,-1.44858,-1.4041188,-0.7707648,46.2,0.10216502,40.0,2.0,vgg_large
0.052784212,-1.2412425,-1.4076468,-1.365408,-0.725642,45.6,0.09817444,41.0,2.0,vgg_large
0.05089836,-1.2487268,-1.4157482,-1.3536183,-0.7663105,48.2,0.09462238,42.0,2.0,vgg_large
0.04674143,-1.1973441,-1.3974078,-1.3130075,-0.7426316,46.8,0.0982325,43.0,2.0,vgg_large
0.04127149,-1.2034786,-1.3540281,-1.4383115,-0.7319233,48.8,0.09969127,44.0,2.0,vgg_large
0.03886448,-1.1582115,-1.3916192,-1.3469064,-0.72895217,48.6,0.095182486,45.0,2.0,vgg_large
0.038170785,-1.1500221,-1.2902224,-1.3114941,-0.72349745,49.0,0.09897301,46.0,2.0,vgg_large
0.03263344,-1.1380016,-1.3543651,-1.2255425,-0.6848665,52.4,0.09252594,47.0,2.0,vgg_large
0.033744812,-1.1343975,-1.2970235,-1.2992157,-0.68548375,51.6,0.09317128,48.0,2.0,vgg_large
0.029071582,-1.1265949,-1.2984327,-1.2521199,-0.6751447,47.6,0.10038259,49.0,2.0,vgg_large
0.03869792,-1.2152044,-1.2344174,-1.184786,-0.6229534,41.0,0.112293005,50.0,2.0,vgg_large
0.027828658,-1.1167693,-1.239997,-1.2932509,-0.6641454,45.8,0.1053407,51.0,2.0,vgg_large
0.016888265,-1.067959,-1.2728151,-1.2593579,-0.64336526,47.2,0.10053424,52.0,2.0,vgg_large
0.020160759,-1.0580667,-1.1809816,-1.2242333,-0.65412855,49.2,0.094545886,53.0,2.0,vgg_large
0.023210175,-1.0780934,-1.2542254,-1.2092543,-0.63631797,54.2,0.09263915,54.0,2.0,vgg_large
0.021502607,-1.0987592,-1.2298225,-1.1861074,-0.61570925,50.8,0.08885855,55.0,2.0,vgg_large
0.018081529,-1.065227,-1.164027,-1.1596014,-0.57061994,48.2,0.09888924,56.0,2.0,vgg_large
0.013140737,-1.0397515,-1.1240226,-1.1552551,-0.5898918,51.2,0.09296586,57.0,2.0,vgg_large
0.0077340924,-1.0303773,-1.212689,-1.1328187,-0.60753477,50.6,0.09674146,58.0,2.0,vgg_large
0.0037267425,-1.0014191,-1.1002467,-1.152439,-0.61189127,51.2,0.09475199,59.0,2.0,vgg_large
0.0021209146,-0.9971371,-1.1206553,-1.138137,-0.6069921,50.6,0.09179991,60.0,2.0,vgg_large
0.008083888,-1.0442601,-1.0850295,-1.1128707,-0.5756617,48.0,0.10213349,61.0,2.0,vgg_large
0.009153748,-1.0281217,-1.1297559,-1.0868008,-0.54579216,55.4,0.08645119,62.0,2.0,vgg_large
0.00024124212,-0.98070866,-1.0915974,-1.01705,-0.5618266,52.4,0.09408052,63.0,2.0,vgg_large
0.0026125617,-0.97908264,-1.0729343,-1.0449585,-0.56377023,53.8,0.08888576,64.0,2.0,vgg_large
0.00012732143,-1.0055356,-1.0925882,-1.0259563,-0.54721904,51.4,0.09202613,65.0,2.0,vgg_large
-0.000110549394,-0.9773597,-1.0682261,-1.0260125,-0.55446273,46.2,0.10195388,66.0,2.0,vgg_large
-0.008413167,-0.9372743,-1.115801,-1.0579568,-0.5468015,51.4,0.093765445,67.0,2.0,vgg_large
-0.0019482262,-0.99594784,-1.0581063,-1.0103322,-0.51360536,52.6,0.092275836,68.0,2.0,vgg_large
-0.01657688,-0.8782249,-1.1035123,-0.9399513,-0.5325648,52.0,0.0898675,69.0,2.0,vgg_large
-0.012485339,-0.92894566,-1.0900162,-0.99487954,-0.5429031,51.4,0.088025905,70.0,2.0,vgg_large
-0.013541376,-0.9029133,-1.0311329,-0.9577943,-0.5088239,48.2,0.100194335,71.0,2.0,vgg_large
-0.016791828,-0.8863213,-1.0129049,-0.98423934,-0.4848955,53.6,0.09260172,72.0,2.0,vgg_large
0.17863587,0.15051688,0.18919283,0.1571286,0.075601645,2.8,0.22075829,0.0,3.0,vgg_large
0.15999244,-0.30475274,-0.24898368,-0.047997713,-0.19788115,9.6,0.19650099,1.0,3.0,vgg_large
0.15903531,-0.5989054,-0.4744561,-0.21964991,-0.2783174,13.4,0.18008699,2.0,3.0,vgg_large
0.15749502,-0.7545946,-0.6198105,-0.32240316,-0.40289605,18.8,0.16483173,3.0,3.0,vgg_large
0.15824826,-0.8974083,-0.8397527,-0.46561036,-0.42066932,25.6,0.14902261,4.0,3.0,vgg_large
0.15012099,-0.9149253,-1.0571407,-0.5501667,-0.4929666,28.8,0.1413528,5.0,3.0,vgg_large
0.15937832,-1.0387954,-1.143714,-0.72857267,-0.57066756,29.2,0.14769703,6.0,3.0,vgg_large
0.15332267,-1.048386,-1.2702197,-0.85421324,-0.5659625,31.6,0.13538967,7.0,3.0,vgg_large
0.15112913,-1.1272092,-1.2884445,-0.94878924,-0.70318544,33.8,0.12790921,8.0,3.0,vgg_large
0.1433841,-1.1328722,-1.36411,-0.94988894,-0.7003116,37.0,0.12520812,9.0,3.0,vgg_large
0.1474582,-1.1684872,-1.4552418,-1.0720543,-0.7150739,37.6,0.121189855,10.0,3.0,vgg_large
0.13385612,-1.188025,-1.4646144,-1.1319233,-0.7214552,38.0,0.11899612,11.0,3.0,vgg_large
0.1409815,-1.2747058,-1.5032471,-1.1542759,-0.74326473,38.0,0.121001065,12.0,3.0,vgg_large
0.13005409,-1.2165796,-1.644451,-1.2728698,-0.6745029,38.0,0.11770161,13.0,3.0,vgg_large
0.13437255,-1.2435482,-1.6540992,-1.3258064,-0.76511216,41.4,0.11022128,14.0,3.0,vgg_large
0.13035385,-1.2898952,-1.6571991,-1.3486621,-0.74333483,42.4,0.10956992,15.0,3.0,vgg_large
0.11831187,-1.31457,-1.6938232,-1.3069675,-0.80891377,43.6,0.10649784,16.0,3.0,vgg_large
0.122599125,-1.3451025,-1.8235242,-1.4216447,-0.71964514,42.8,0.11230747,17.0,3.0,vgg_large
0.11829794,-1.3426481,-1.8177476,-1.400046,-0.7352642,40.0,0.11865853,18.0,3.0,vgg_large
0.10551698,-1.3065077,-1.7819964,-1.3703104,-0.7495817,43.6,0.10827871,19.0,3.0,vgg_large
0.11041297,-1.3701538,-1.8345877,-1.4643629,-0.7130593,46.8,0.105104424,20.0,3.0,vgg_large
0.10015283,-1.3961326,-1.7755834,-1.4578694,-0.7816295,45.6,0.10048114,21.0,3.0,vgg_large
0.10073938,-1.4260969,-1.7748163,-1.4227018,-0.7540221,47.2,0.10276978,22.0,3.0,vgg_large
0.09888565,-1.3915155,-1.7250453,-1.4284801,-0.77902067,39.8,0.11290656,23.0,3.0,vgg_large
0.08959081,-1.3726732,-1.7668306,-1.3865005,-0.8010398,45.6,0.10063311,24.0,3.0,vgg_large
0.08251475,-1.3988949,-1.6860721,-1.5137062,-0.7356823,45.8,0.10528485,25.0,3.0,vgg_large
0.08654424,-1.4011831,-1.8084657,-1.4361024,-0.76073134,47.8,0.09112966,26.0,3.0,vgg_large
0.07568994,-1.332421,-1.8401549,-1.3462442,-0.7421146,44.0,0.11143152,27.0,3.0,vgg_large
0.07812346,-1.3857299,-1.7708944,-1.4822911,-0.70170367,47.2,0.10382454,28.0,3.0,vgg_large
0.071458995,-1.3758491,-1.7148464,-1.3898557,-0.76884156,43.8,0.10654329,29.0,3.0,vgg_large
0.07186327,-1.3496047,-1.6360397,-1.4276968,-0.69486356,48.6,0.100856856,30.0,3.0,vgg_large
0.067921884,-1.3667153,-1.7518052,-1.3290383,-0.73346144,46.2,0.10103234,31.0,3.0,vgg_large
0.06497497,-1.3531752,-1.6537634,-1.4519409,-0.7270655,46.6,0.09790763,32.0,3.0,vgg_large
0.060379855,-1.3627759,-1.7907909,-1.3835671,-0.7402235,45.0,0.10516665,33.0,3.0,vgg_large
0.057193335,-1.2947402,-1.7120545,-1.3142571,-0.69212735,50.0,0.09281611,34.0,3.0,vgg_large
0.058079403,-1.3257618,-1.6818343,-1.3623763,-0.72984993,45.4,0.10125713,35.0,3.0,vgg_large
0.05101967,-1.3084724,-1.7296784,-1.3737428,-0.7214217,49.6,0.092155844,36.0,3.0,vgg_large
0.18422067,0.15711176,0.18820164,0.1884876,0.06182667,3.0,0.21424699,0.0,4.0,vgg_large
0.15997858,-0.29080167,-0.1907433,-0.0576184,-0.12032155,8.8,0.20099707,1.0,4.0,vgg_large
0.14340161,-0.44985744,-0.3589031,-0.07796837,-0.37375304,11.4,0.18433899,2.0,4.0,vgg_large
0.14385629,-0.5743807,-0.5116209,-0.3011492,-0.3989295,15.2,0.16876076,3.0,4.0,vgg_large
0.13167702,-0.6009418,-0.7113606,-0.40165415,-0.5157503,18.2,0.1603562,4.0,4.0,vgg_large
0.13206123,-0.6631593,-0.83318526,-0.5120891,-0.58569336,25.0,0.14973608,5.0,4.0,vgg_large
0.14418232,-0.7324716,-0.98755914,-0.6452743,-0.5745631,26.4,0.14013033,6.0,4.0,vgg_large
0.12297158,-0.76981443,-1.0056899,-0.7488407,-0.64937013,28.2,0.13801357,7.0,4.0,vgg_large
0.13172063,-0.8461251,-1.0925608,-0.8446468,-0.7356671,37.0,0.121599056,8.0,4.0,vgg_large
0.12508605,-0.8291952,-1.2178396,-0.8902949,-0.67795056,35.2,0.12754759,9.0,4.0,vgg_large
0.12248735,-0.8607989,-1.355919,-1.0047717,-0.65424246,39.2,0.11611916,10.0,4.0,vgg_large
0.12132411,-0.8999854,-1.3237251,-1.0363743,-0.69670427,37.2,0.12131224,11.0,4.0,vgg_large
0.1191489,-0.93258697,-1.4244633,-1.1032001,-0.7336252,35.0,0.12528104,12.0,4.0,vgg_large
0.11913661,-1.018795,-1.3649611,-1.1283251,-0.8142247,35.8,0.121577166,13.0,4.0,vgg_large
0.11373052,-1.021416,-1.5018525,-1.178932,-0.8069227,37.8,0.11564006,14.0,4.0,vgg_large
0.11008748,-0.99565536,-1.5291764,-1.2235019,-0.761603,44.6,0.10620469,15.0,4.0,vgg_large
0.101203755,-1.0145602,-1.5465554,-1.2843454,-0.7723234,42.8,0.10698644,16.0,4.0,vgg_large
0.09438579,-0.96544015,-1.6159279,-1.2659483,-0.80332434,37.0,0.11894266,17.0,4.0,vgg_large
0.09845018,-1.045348,-1.6211194,-1.3086941,-0.7840025,44.8,0.10650082,18.0,4.0,vgg_large
0.09507501,-1.0896869,-1.6511955,-1.3044709,-0.835327,43.8,0.102184154,19.0,4.0,vgg_large
0.089787796,-1.0592831,-1.6469624,-1.3350577,-0.84058046,43.0,0.110649504,20.0,4.0,vgg_large
0.087530345,-1.0791146,-1.6075497,-1.293312,-0.78018993,44.2,0.10452211,21.0,4.0,vgg_large
0.087568045,-1.0873568,-1.6450483,-1.335396,-0.83725274,45.8,0.10140302,22.0,4.0,vgg_large
0.0825952,-1.1069874,-1.6238201,-1.3523937,-0.78256756,40.8,0.11254938,23.0,4.0,vgg_large
0.07067284,-1.0714325,-1.5786539,-1.3722671,-0.8010344,42.8,0.10918571,24.0,4.0,vgg_large
0.06718742,-1.1006068,-1.5932621,-1.3640884,-0.82871157,46.0,0.10007455,25.0,4.0,vgg_large
0.07315234,-1.1210165,-1.720589,-1.3606207,-0.7655534,47.2,0.100389525,26.0,4.0,vgg_large
0.053175118,-1.0756342,-1.6616669,-1.4022306,-0.798397,44.4,0.10108671,27.0,4.0,vgg_large
0.058687676,-1.088281,-1.6603179,-1.3874881,-0.81174386,47.0,0.09852209,28.0,4.0,vgg_large
0.057700854,-1.0922476,-1.6748217,-1.3473175,-0.79197574,45.8,0.103083074,29.0,4.0,vgg_large
0.050986595,-1.0890737,-1.6657898,-1.3385801,-0.7714915,45.8,0.09788169,30.0,4.0,vgg_large
0.047967285,-1.0841608,-1.4993045,-1.3513002,-0.724694,44.2,0.10238999,31.0,4.0,vgg_large
0.048196808,-1.0945343,-1.4853581,-1.3836931,-0.7538342,47.6,0.10462844,32.0,4.0,vgg_large
0.045113847,-1.0614517,-1.4792752,-1.30771,-0.7264013,47.0,0.10128598,33.0,4.0,vgg_large
0.04224479,-1.0773128,-1.4808873,-1.3406799,-0.7442136,50.2,0.09793025,34.0,4.0,vgg_large
0.037289057,-1.0388962,-1.5136,-1.2537318,-0.7303724,45.4,0.09860905,35.0,4.0,vgg_large
0.026336173,-1.0261599,-1.4166521,-1.2680341,-0.71667665,51.4,0.095366016,36.0,4.0,vgg_large
0.02340542,-1.0139555,-1.4773262,-1.2891943,-0.7377419,45.2,0.10512932,37.0,4.0,vgg_large
0.023755353,-1.0490376,-1.4401116,-1.2699108,-0.7549897,52.4,0.088350244,38.0,4.0,vgg_large
0.02075916,-1.0141754,-1.5246341,-1.2717402,-0.7119942,49.0,0.096329905,39.0,4.0,vgg_large
0.018625299,-1.0050988,-1.3511941,-1.2562137,-0.70814997,43.6,0.109024,40.0,4.0,vgg_large
0.012664322,-1.0480299,-1.3663646,-1.2692281,-0.6566032,47.4,0.09343613,41.0,4.0,vgg_large
0.015191502,-0.9971196,-1.4107232,-1.212239,-0.68828595,46.8,0.102470376,42.0,4.0,vgg_large
0.017066045,-1.0224739,-1.3985558,-1.1726238,-0.68557584,52.2,0.090633705,43.0,4.0,vgg_large
0.010461491,-1.014426,-1.301291,-1.2667676,-0.65560263,52.4,0.09114052,44.0,4.0,vgg_large
0.000721985,-1.0034641,-1.3315375,-1.2653874,-0.65899014,48.8,0.097434476,45.0,4.0,vgg_large
0.003749524,-0.9919113,-1.3807272,-1.1569377,-0.6477981,47.4,0.10481193,46.0,4.0,vgg_large
0.008835393,-0.99709606,-1.2215244,-1.217143,-0.6499056,51.0,0.09738013,47.0,4.0,vgg_large
0.007753956,-0.9968913,-1.2715343,-1.1749228,-0.6630819,47.6,0.09362471,48.0,4.0,vgg_large
0.18287675,0.18881442,0.22845316,0.22815147,0.22166625,-0.07838233,3.2,0.21289487,0.0,0.0,vgg_large+
0.1610074,-0.27803662,-0.31504118,-0.21642499,-0.07334494,-0.1344772,7.4,0.20251724,1.0,0.0,vgg_large+
0.1935526,-0.5442231,-0.656885,-0.5044136,-0.19652794,-0.12982842,11.4,0.18607643,2.0,0.0,vgg_large+
0.16301978,-0.62918246,-0.8392212,-0.60910046,-0.26169613,-0.12318049,19.4,0.16823968,3.0,0.0,vgg_large+
0.16120489,-0.752752,-0.9010084,-0.7048177,-0.3894313,-0.21917824,20.0,0.15574022,4.0,0.0,vgg_large+
0.16922826,-0.8441671,-0.97132844,-0.87281626,-0.48757958,-0.27507725,28.0,0.14588483,5.0,0.0,vgg_large+
0.16102704,-0.82492673,-1.0655396,-1.0135734,-0.5356912,-0.32185757,26.4,0.14179547,6.0,0.0,vgg_large+
0.15929548,-0.90762854,-1.1791685,-1.1934711,-0.6136716,-0.38146773,33.0,0.1341343,7.0,0.0,vgg_large+
0.15436068,-0.968271,-1.3787835,-1.2019551,-0.7141936,-0.39152038,31.2,0.13120636,8.0,0.0,vgg_large+
0.16517833,-0.998306,-1.361255,-1.3877627,-0.7721861,-0.43300802,39.4,0.12083904,9.0,0.0,vgg_large+
0.16177034,-1.0394772,-1.3899946,-1.4675463,-0.81121725,-0.46183366,33.6,0.12706621,10.0,0.0,vgg_large+
0.16100575,-1.0577618,-1.4470675,-1.632949,-0.90066594,-0.45181236,36.8,0.119052514,11.0,0.0,vgg_large+
0.16646677,-1.128131,-1.5536559,-1.6558254,-0.91877276,-0.47858915,39.8,0.11453507,12.0,0.0,vgg_large+
0.148742,-1.0874124,-1.6519457,-1.6943818,-1.0250592,-0.5241197,42.8,0.113457225,13.0,0.0,vgg_large+
0.14616735,-1.0870525,-1.7078551,-1.7962983,-1.0445927,-0.5249672,41.8,0.112079665,14.0,0.0,vgg_large+
0.1397151,-1.1116244,-1.6453766,-1.8929775,-1.1020306,-0.5524392,42.2,0.10797437,15.0,0.0,vgg_large+
0.14141636,-1.1779732,-1.6623363,-2.0761302,-1.0707297,-0.5527627,46.2,0.10273995,16.0,0.0,vgg_large+
0.13803323,-1.1659347,-1.7402865,-2.0674512,-1.1549727,-0.54082364,42.8,0.10390947,17.0,0.0,vgg_large+
0.1295492,-1.1962627,-1.8501263,-1.8935966,-1.2524871,-0.58156943,45.2,0.1027959,18.0,0.0,vgg_large+
0.12878819,-1.1839368,-1.7579281,-2.015464,-1.2393887,-0.5764948,43.6,0.1034369,19.0,0.0,vgg_large+
0.12665993,-1.246704,-1.7126433,-2.1428924,-1.2162238,-0.5979384,48.0,0.10110383,20.0,0.0,vgg_large+
0.12412557,-1.2636919,-1.8313904,-2.1924837,-1.2688506,-0.60191983,42.4,0.1130604,21.0,0.0,vgg_large+
0.11086665,-1.2310693,-1.8722677,-2.0681736,-1.1685784,-0.60579973,51.4,0.09954888,22.0,0.0,vgg_large+
0.11723032,-1.2583019,-1.6913514,-2.1095688,-1.3156217,-0.61660606,46.6,0.10672957,23.0,0.0,vgg_large+
0.10658854,-1.2803531,-1.741374,-2.3411653,-1.3603144,-0.6428663,50.8,0.09445687,24.0,0.0,vgg_large+
0.1053564,-1.229875,-1.8949909,-2.3337498,-1.3184683,-0.679676,45.0,0.10717926,25.0,0.0,vgg_large+
0.10671004,-1.2573609,-1.8612263,-2.3121543,-1.3198355,-0.643147,46.0,0.103575245,26.0,0.0,vgg_large+
0.09791036,-1.2669654,-1.8593516,-2.2066836,-1.4242188,-0.63972104,48.0,0.09761568,27.0,0.0,vgg_large+
0.09621062,-1.2409276,-1.7618539,-2.2071307,-1.3167614,-0.6237744,50.6,0.100425854,28.0,0.0,vgg_large+
0.085761026,-1.2503662,-1.8030287,-2.2139928,-1.320153,-0.63449496,47.6,0.09917511,29.0,0.0,vgg_large+
0.07145865,-1.2425218,-1.8161132,-2.2105353,-1.3291972,-0.64228165,45.4,0.10165105,30.0,0.0,vgg_large+
0.08207339,-1.3015441,-1.644403,-2.2637968,-1.3565422,-0.60153043,50.0,0.0972548,31.0,0.0,vgg_large+
0.07521626,-1.2161653,-1.7941866,-2.2249348,-1.3476849,-0.6243122,47.4,0.09922788,32.0,0.0,vgg_large+
0.06665272,-1.2313724,-1.6429905,-2.317007,-1.2950175,-0.60063815,45.8,0.10121809,33.0,0.0,vgg_large+
0.066395275,-1.2395107,-1.6551241,-2.1784704,-1.3521581,-0.6480741,51.2,0.0935746,34.0,0.0,vgg_large+
0.19286157,0.21870407,0.14841028,0.123742975,0.10307712,0.05281572,4.8,0.2152017,0.0,1.0,vgg_large+
0.17403111,-0.26299393,-0.37898117,-0.13275711,-0.11116236,-0.0741622,9.2,0.19401261,1.0,1.0,vgg_large+
0.17529126,-0.4949536,-0.5712026,-0.4306263,-0.2539337,-0.11043153,11.8,0.18884102,2.0,1.0,vgg_large+
0.15981187,-0.66118485,-0.78993344,-0.53280264,-0.3028831,-0.17135026,14.8,0.17865154,3.0,1.0,vgg_large+
0.16247447,-0.7776952,-0.9193641,-0.7153613,-0.39923254,-0.22196554,22.4,0.1603519,4.0,1.0,vgg_large+
0.17063054,-0.8227041,-1.066878,-0.9348654,-0.48041996,-0.26242596,24.6,0.15179342,5.0,1.0,vgg_large+
0.1721548,-0.91001743,-1.1908436,-1.0307666,-0.5856506,-0.3278812,32.8,0.1330399,6.0,1.0,vgg_large+
0.17284833,-0.934977,-1.2170882,-1.1830724,-0.6202415,-0.356798,26.4,0.1389262,7.0,1.0,vgg_large+
0.16253051,-0.92919344,-1.509139,-1.2352833,-0.6798486,-0.3832541,35.6,0.13255537,8.0,1.0,vgg_large+
0.15995727,-0.9523073,-1.5206966,-1.3559141,-0.7580313,-0.40209544,35.8,0.12127589,9.0,1.0,vgg_large+
0.16075118,-1.0452381,-1.4929577,-1.5144572,-0.824382,-0.43703756,36.6,0.11915948,10.0,1.0,vgg_large+
0.162847,-1.0445632,-1.6013538,-1.6035621,-0.91644084,-0.4146274,41.2,0.11168971,11.0,1.0,vgg_large+
0.15981135,-1.0721993,-1.6795608,-1.6213032,-0.9575245,-0.44809926,40.4,0.11242919,12.0,1.0,vgg_large+
0.15125309,-1.0868416,-1.7341889,-1.7926382,-1.057592,-0.4591617,37.6,0.12202664,13.0,1.0,vgg_large+
0.16816147,-1.193699,-1.7376155,-1.7987506,-1.0224353,-0.53080183,43.2,0.10581199,14.0,1.0,vgg_large+
0.16027886,-1.1574316,-1.9853396,-1.8479041,-1.0808913,-0.5185412,39.8,0.11420828,15.0,1.0,vgg_large+
0.17429698,-1.271776,-1.938497,-2.0075502,-1.1179472,-0.5625475,37.0,0.11769359,16.0,1.0,vgg_large+
0.14992683,-1.2155057,-1.9251517,-1.9376923,-1.1657124,-0.57225806,40.4,0.109819174,17.0,1.0,vgg_large+
0.14903831,-1.2204313,-2.056266,-1.9618143,-1.2072414,-0.5535486,47.0,0.09978046,18.0,1.0,vgg_large+
0.15520242,-1.3139758,-2.0322332,-2.1057763,-1.1948079,-0.5304698,43.6,0.10662092,19.0,1.0,vgg_large+
0.14419004,-1.2854081,-1.9310269,-2.149737,-1.3105508,-0.5887782,45.4,0.09948605,20.0,1.0,vgg_large+
0.13768446,-1.2679474,-1.945326,-2.2435398,-1.1781192,-0.5492487,42.4,0.1091461,21.0,1.0,vgg_large+
0.13572532,-1.3154228,-2.0948017,-2.2144105,-1.3167558,-0.5752085,47.2,0.10241425,22.0,1.0,vgg_large+
0.13646667,-1.3547192,-2.0930939,-2.2854538,-1.3153982,-0.5681926,49.0,0.09737636,23.0,1.0,vgg_large+
0.1281509,-1.2908056,-2.1409035,-2.1974273,-1.3280009,-0.5762885,43.4,0.10761954,24.0,1.0,vgg_large+
0.12744324,-1.3331175,-2.039575,-2.2130978,-1.3058963,-0.5836321,44.8,0.107330814,25.0,1.0,vgg_large+
0.12396468,-1.2959946,-2.0095096,-2.2674313,-1.3767132,-0.598549,45.8,0.10038626,26.0,1.0,vgg_large+
0.12352655,-1.3571435,-2.0759294,-2.2247727,-1.3114303,-0.6078009,48.0,0.09771852,27.0,1.0,vgg_large+
0.11518941,-1.2708504,-2.0248787,-2.2445579,-1.4002541,-0.58716273,48.8,0.09871666,28.0,1.0,vgg_large+
0.1147105,-1.3687656,-2.0500145,-2.2660608,-1.3365147,-0.6090788,52.6,0.090909906,29.0,1.0,vgg_large+
0.10686311,-1.3006872,-2.0971735,-2.1653826,-1.3969604,-0.59873796,49.2,0.09674113,30.0,1.0,vgg_large+
0.10438273,-1.3072648,-1.8738618,-2.2249238,-1.3622521,-0.6112521,47.2,0.103240564,31.0,1.0,vgg_large+
0.10203777,-1.305598,-1.9634564,-2.3964005,-1.4474118,-0.65188515,46.8,0.100006975,32.0,1.0,vgg_large+
0.10103362,-1.2832396,-1.966485,-2.2381084,-1.360103,-0.6383449,45.2,0.09871341,33.0,1.0,vgg_large+
0.089641705,-1.2568944,-1.9439862,-2.22856,-1.2885122,-0.59371746,49.2,0.10087782,34.0,1.0,vgg_large+
0.088464506,-1.2804031,-1.8982807,-2.1587641,-1.3184718,-0.5611255,50.4,0.100204155,35.0,1.0,vgg_large+
0.080971934,-1.232825,-2.0573564,-2.0618978,-1.41222,-0.6019892,50.2,0.09667264,36.0,1.0,vgg_large+
0.0817669,-1.2606983,-1.8808665,-2.1634805,-1.2945596,-0.61717886,52.2,0.095076345,37.0,1.0,vgg_large+
0.07102264,-1.2681082,-1.7672564,-2.2936778,-1.3257595,-0.604349,53.4,0.08735423,38.0,1.0,vgg_large+
0.07820918,-1.2536408,-1.8487393,-2.1432588,-1.3766298,-0.5766547,49.2,0.097836725,39.0,1.0,vgg_large+
0.07636159,-1.2462971,-1.9244226,-2.1416469,-1.4568937,-0.5801604,53.2,0.092803285,40.0,1.0,vgg_large+
0.062224947,-1.2251782,-1.795921,-2.1583486,-1.3340302,-0.5443235,49.6,0.09304531,41.0,1.0,vgg_large+
0.062012933,-1.2297232,-1.8166804,-2.0292,-1.2768419,-0.5978315,53.0,0.09181641,42.0,1.0,vgg_large+
0.06929143,-1.2307941,-1.7661518,-1.953701,-1.3054613,-0.56224185,54.0,0.09076049,43.0,1.0,vgg_large+
0.050761405,-1.1775228,-1.7857834,-1.91055,-1.3708497,-0.5496843,51.4,0.09978814,44.0,1.0,vgg_large+
0.050929215,-1.1592093,-1.7445775,-2.0156395,-1.3323369,-0.5766029,52.2,0.08914185,45.0,1.0,vgg_large+
0.05831088,-1.2227451,-1.8036864,-2.0228355,-1.3126184,-0.5519823,51.4,0.096615925,46.0,1.0,vgg_large+
0.053402174,-1.1731261,-1.7942455,-2.0306392,-1.3096266,-0.6013937,52.6,0.104126655,47.0,1.0,vgg_large+
0.048053704,-1.1544915,-1.7405163,-2.0150385,-1.320567,-0.5754291,51.6,0.09376913,48.0,1.0,vgg_large+
0.18245725,0.17812912,0.22466882,0.22214258,0.23124157,-0.050782323,2.8,0.21749382,0.0,2.0,vgg_large+
0.18516093,-0.38109225,-0.30850524,-0.14906922,-0.09661314,-0.11549295,8.0,0.20197186,1.0,2.0,vgg_large+
0.20168313,-0.61067724,-0.6241131,-0.45485666,-0.19669868,-0.24520126,11.2,0.1901694,2.0,2.0,vgg_large+
0.20297326,-0.86228526,-0.838515,-0.5731388,-0.29835868,-0.20886688,14.4,0.17241514,3.0,2.0,vgg_large+
0.1927365,-0.89893174,-1.0166068,-0.64543617,-0.36823627,-0.33694673,18.6,0.16141108,4.0,2.0,vgg_large+
0.1989455,-0.9449264,-1.2743652,-0.884678,-0.4244909,-0.30512285,25.2,0.15035392,5.0,2.0,vgg_large+
